ID	CHR	P1	TWAS.P	cond.sig	unique	gene	twas.fdr.sig	novel
ENSG00000102910	16	48386830	1.66E-01	0	0	LONP2	0	NA
ENSG00000110628	11	2946239	1.66E-01	0	0	SLC22A18	0	NA
ENSG00000165661	9	139098427	1.67E-01	0	0	QSOX2	0	NA
ENSG00000197043	5	150480441	0.1672	0	0	ANXA6	0	NA
ENSG00000121413	19	58595467	1.67E-01	0	0	ZSCAN18	0	NA
ENSG00000035115	2	218189	0.167223	0	0	SH3YL1	0	NA
ENSG00000138107	10	104239011	0.16725	0	0	ACTR1A	0	NA
ENSG00000159692	4	1205424	1.67E-01	0	0	CTBP1	0	NA
ENSG00000196510	12	110819687	0.16762	0	0	ANAPC7	0	NA
ENSG00000177951	11	203476	1.68E-01	0	NA	BET1L	0	NA
ENSG00000187773	18	72125038	0.16797	0	NA	DIPK1C	0	NA
ENSG00000146085	6	49403174	1.68E-01	0	0	MMUT	0	NA
ENSG00000099940	22	21243892	0.169074	0	0	SNAP29	0	NA
ENSG00000121289	19	33370170	1.69E-01	0	0	CEP89	0	NA
ENSG00000009844	6	142541568	1.70E-01	0	0	VTA1	0	NA
ENSG00000126522	7	65558059	1.70E-01	0	0	ASL	0	NA
ENSG00000065883	7	40134945	1.70E-01	0	0	CDK13	0	NA
ENSG00000089639	19	19740535	1.71E-01	0	1	GMIP	0	NA
ENSG00000175348	11	8968930	1.72E-01	0	0	TMEM9B	0	NA
ENSG00000012232	8	28610872	1.73E-01	0	1	EXTL3	0	NA
ENSG00000178234	7	151818943	1.73E-01	0	NA	GALNT11	0	NA
ENSG00000095015	5	56191722	1.73E-01	0	NA	MAP3K1	0	NA
ENSG00000196693	10	43084881	1.73E-01	0	NA	ZNF33B	0	NA
ENSG00000102908	16	69727352	1.74E-01	0	NA	NFAT5	0	NA
ENSG00000127720	12	82872720	1.75E-01	0	0	METTL25	0	NA
ENSG00000152804	10	94455154	0.17505	0	0	HHEX	0	NA
ENSG00000186049	12	53001379	1.76E-01	0	0	KRT73	0	NA
ENSG00000145214	4	952814	0.175745	0	0	DGKQ	0	NA
ENSG00000100079	22	37966607	0.175864	0	0	LGALS2	0	NA
ENSG00000174579	3	135868366	1.76E-01	0	0	MSL2	0	NA
ENSG00000168671	5	36035240	1.76E-01	0	1	UGT3A2	0	NA
ENSG00000278372	17	34869329	1.77E-01	0	NA	MYO19	0	NA
ENSG00000064763	12	29474836	1.78E-01	0	NA	FAR2	0	NA
ENSG00000151806	4	44700872	1.78E-01	0	0	GUF1	0	NA
ENSG00000171488	1	90180078	1.78E-01	0	0	LRRC8C	0	NA
ENSG00000108559	17	5290038	1.78E-01	0	0	NUP88	0	NA
ENSG00000198081	18	5290084	1.79E-01	0	0	ZBTB14	0	NA
ENSG00000111530	12	67707726	0.1787	0	1	CAND1	0	NA
ENSG00000122359	10	81915086	1.79E-01	0	1	ANXA11	0	NA
ENSG00000152348	5	81549905	1.79E-01	0	1	ATG10	0	NA
ENSG00000197302	16	31772530	1.79E-01	0	0	ZNF720	0	NA
ENSG00000102760	13	42044702	1.79E-01	0	1	RGCC	0	NA
ENSG00000158109	1	3546573	1.80E-01	0	1	TPRG1L	0	NA
ENSG00000205464	5	81613827	1.81E-01	0	0	ATP6AP1L	0	NA
ENSG00000007541	16	634043	1.81E-01	0	0	PIGQ	0	NA
ENSG00000178982	19	39125633	1.82E-01	0	0	EIF3K	0	NA
ENSG00000150627	4	177017677	0.183327	0	NA	WDR17	0	NA
ENSG00000049239	1	9330828	1.84E-01	0	0	H6PD	0	NA
ENSG00000166831	15	65032146	1.84E-01	0	0	RBPMS2	0	NA
ENSG00000061676	2	183793548	0.184943	0	1	NCKAP1	0	NA
ENSG00000163421	3	71821153	1.85E-01	0	0	PROK2	0	NA
ENSG00000255302	15	49172168	1.85E-01	0	0	EID1	0	NA
ENSG00000145730	5	102365134	1.85E-01	0	1	PAM	0	NA
ENSG00000119943	10	100143516	1.85E-01	0	1	PYROXD2	0	NA
ENSG00000183718	5	180683722	0.18588	0	0	TRIM52	0	NA
ENSG00000162980	2	152659139	1.86E-01	0	1	ARL5A	0	NA
ENSG00000170892	19	54697218	1.86E-01	0	0	TSEN34	0	NA
ENSG00000167850	17	72537363	1.87E-01	0	0	CD300C	0	NA
ENSG00000173599	11	66721721	1.87E-01	0	NA	PC	0	NA
ENSG00000162614	1	78408661	1.88E-01	0	NA	NEXN	0	NA
ENSG00000117153	1	202860571	1.88E-01	0	1	KLHL12	0	NA
ENSG00000116191	1	178790775	1.88E-01	0	NA	RALGPS2	0	NA
ENSG00000205155	19	36237705	0.188749	0	NA	PSENEN	0	NA
ENSG00000182134	1	151744383	1.89E-01	0	0	TDRKH	0	NA
ENSG00000136536	2	160624732	0.189359	0	0	Mar-07	0	NA
ENSG00000073008	19	45166654	1.89E-01	0	0	PVR	0	NA
ENSG00000159128	21	34809611	1.90E-01	0	NA	IFNGR2	0	NA
ENSG00000066336	11	47376455	1.90E-01	0	0	SPI1	0	NA
ENSG00000180739	19	10623759	0.191	0	1	S1PR5	0	NA
ENSG00000080573	19	10070524	1.91E-01	0	0	COL5A3	0	NA
ENSG00000245910	8	67837708	1.92E-01	0	NA	SNHG6	0	NA
ENSG00000266472	1	150266613	1.92E-01	0	0	MRPS21	0	NA
ENSG00000125124	16	56518572	1.92E-01	0	0	BBS2	0	NA
ENSG00000102897	16	20936212	1.92E-01	0	0	LYRM1	0	NA
ENSG00000213523	5	139929874	1.92E-01	0	0	SRA1	0	NA
ENSG00000103111	16	77233170	1.93E-01	0	0	MON1B	0	NA
ENSG00000105443	19	48985379	0.1932	0	0	CYTH2	0	NA
ENSG00000257365	14	65529185	0.1938	0	1	FNTB	0	NA
ENSG00000196776	3	107762387	1.94E-01	0	0	CD47	0	NA
ENSG00000137054	9	37503183	1.94E-01	0	0	POLR1E	0	NA
ENSG00000174718	12	32138842	1.94E-01	0	0	RESF1	0	NA
ENSG00000023318	9	102742041	1.95E-01	0	NA	ERP44	0	NA
ENSG00000157601	21	42831051	0.195	0	0	MX1	0	NA
ENSG00000105136	19	58005893	1.95E-01	0	0	ZNF419	0	NA
ENSG00000092531	15	42820533	1.95E-01	0	0	SNAP23	0	NA
ENSG00000184261	2	47747953	1.97E-01	0	0	KCNK12	0	NA
ENSG00000160951	19	14583338	1.98E-01	0	1	PTGER1	0	NA
ENSG00000229833	19	7695508	1.98E-01	0	NA	PET100	0	NA
ENSG00000185559	14	101201069	1.99E-01	0	NA	DLK1	0	NA
ENSG00000173369	1	22987790	1.99E-01	0	1	C1QB	0	NA
ENSG00000182749	1	26188151	1.99E-01	0	NA	PAQR7	0	NA
ENSG00000135269	7	115898444	1.99E-01	0	0	TES	0	NA
ENSG00000165898	14	74962082	1.99E-01	0	0	ISCA2	0	NA
ENSG00000162437	1	65298673	2.00E-01	0	NA	RAVER2	0	NA
ENSG00000133661	10	81697599	0.20032	0	1	SFTPD	0	NA
ENSG00000199990	5	140090893	2.01E-01	0	NA	VTRNA1-1	0	NA
ENSG00000120253	6	150045519	2.01E-01	0	0	NUP43	0	NA
ENSG00000169738	17	79993777	2.01E-01	0	0	DCXR	0	NA
ENSG00000104472	8	141526889	2.01E-01	0	0	CHRAC1	0	NA
ENSG00000151148	12	109974198	0.20144	0	0	UBE3B	0	NA
ENSG00000127884	10	135176113	2.02E-01	0	1	ECHS1	0	NA
ENSG00000128335	22	36622549	2.03E-01	0	1	APOL2	0	NA
ENSG00000196428	3	150177447	2.03E-01	0	0	TSC22D2	0	NA
ENSG00000119599	14	73425876	2.03E-01	0	0	DCAF4	0	NA
ENSG00000198846	8	59718120	0.2031	0	0	TOX	0	NA
ENSG00000075151	1	21133847	2.04E-01	0	0	EIF4G3	0	NA
ENSG00000213930	9	34650394	2.04E-01	0	0	GALT	0	NA
ENSG00000137070	9	34661778	2.04E-01	0	0	IL11RA	0	NA
ENSG00000108344	17	38153898	2.05E-01	0	0	PSMD3	0	NA
ENSG00000134265	18	10550074	2.05E-01	0	0	NAPG	0	NA
ENSG00000197696	15	85200434	2.06E-01	0	0	NMB	0	NA
ENSG00000087253	16	55616932	2.06E-01	0	0	LPCAT2	0	NA
ENSG00000142396	19	58826700	2.06E-01	0	0	ERVK3-1	0	NA
ENSG00000257727	12	56704272	2.06E-01	0	0	CNPY2	0	NA
ENSG00000168066	11	64543698	2.06E-01	0	0	SF1	0	NA
ENSG00000083123	6	80910713	2.07E-01	0	0	BCKDHB	0	NA
ENSG00000105717	19	19672756	2.08E-01	0	1	PBX4	0	NA
ENSG00000164323	4	186081143	2.08E-01	0	0	CFAP97	0	NA
ENSG00000111906	6	125597068	2.08E-01	0	0	HDDC2	0	NA
ENSG00000135045	9	77562037	2.08E-01	0	NA	C9orf40	0	NA
ENSG00000050730	4	122052794	2.08E-01	0	1	TNIP3	0	NA
ENSG00000036257	2	225335028	2.09E-01	0	1	CUL3	0	NA
ENSG00000116171	1	53416507	2.09E-01	0	0	SCP2	0	NA
ENSG00000166188	16	58028810	2.09E-01	0	0	ZNF319	0	NA
ENSG00000152583	4	88400663	2.09E-01	0	NA	SPARCL1	0	NA
ENSG00000182919	11	93495818	2.09E-01	0	0	C11orf54	0	NA
ENSG00000198015	12	93894998	0.20993	0	0	MRPL42	0	NA
ENSG00000104643	8	11185430	2.10E-01	0	0	MTMR9	0	NA
ENSG00000102710	13	37593480	2.12E-01	0	0	SUPT20H	0	NA
ENSG00000144867	3	133539347	2.12E-01	0	0	SRPRB	0	NA
ENSG00000124942	11	62283548	2.12E-01	0	1	AHNAK	0	NA
ENSG00000076003	2	136598168	0.212705	0	0	MCM6	0	NA
ENSG00000109814	4	39500449	2.13E-01	0	0	UGDH	0	NA
ENSG00000185085	11	62414505	2.13E-01	0	0	INTS5	0	NA
ENSG00000067836	16	4847195	2.13E-01	0	0	ROGDI	0	NA
ENSG00000138166	10	112271075	2.14E-01	0	NA	DUSP5	0	NA
ENSG00000153283	3	111370821	2.14E-01	0	0	CD96	0	NA
ENSG00000145365	4	113197074	0.2145	0	0	TIFA	0	NA
ENSG00000138829	5	127593801	2.15E-01	0	NA	FBN2	0	NA
ENSG00000138030	2	27317380	2.15E-01	0	0	KHK	0	NA
ENSG00000116521	1	155225851	2.15E-01	0	0	SCAMP3	0	NA
ENSG00000144566	3	20026038	2.15E-01	0	NA	RAB5A	0	NA
ENSG00000228775	7	141404403	2.15E-01	0	0	WEE2-AS1	0	NA
ENSG00000008517	16	3118183	2.15E-01	0	1	IL32	0	NA
ENSG00000204859	1	6649290	2.16E-01	0	1	ZBTB48	0	NA
ENSG00000105771	19	44237523	0.216	0	0	SMG9	0	NA
ENSG00000099139	9	78804641	2.17E-01	0	1	PCSK5	0	NA
ENSG00000070770	16	58197702	2.17E-01	0	0	CSNK2A2	0	NA
ENSG00000113391	5	92953974	2.18E-01	0	0	FAM172A	0	NA
ENSG00000136783	9	107516923	2.18E-01	0	0	NIPSNAP3A	0	NA
ENSG00000186532	17	1683046	2.18E-01	0	1	SMYD4	0	NA
ENSG00000166913	20	43536958	2.18E-01	0	0	YWHAB	0	NA
ENSG00000111639	12	6601571	2.18E-01	0	1	MRPL51	0	NA
ENSG00000137764	15	68099265	2.19E-01	0	0	MAP2K5	0	NA
ENSG00000143157	1	166823508	2.19E-01	0	0	POGK	0	NA
ENSG00000112130	6	37348942	2.19E-01	0	0	RNF8	0	NA
ENSG00000175643	16	11445185	2.19E-01	0	1	RMI2	0	NA
ENSG00000119328	9	111702795	2.20E-01	0	0	FAM206A	0	NA
ENSG00000100393	22	41574875	0.22	0	0	EP300	0	NA
ENSG00000174788	19	7696651	2.21E-01	0	1	PCP2	0	NA
ENSG00000167912	8	60033303	2.21E-01	0	1	AC090152.1	0	NA
ENSG00000174500	3	111839832	2.22E-01	0	NA	GCSAM	0	NA
ENSG00000173597	4	70615474	2.22E-01	0	0	SULT1B1	0	NA
ENSG00000185527	17	79617539	2.22E-01	0	0	AC139530.1	0	NA
ENSG00000152464	10	15145796	0.22215	0	0	RPP38	0	NA
ENSG00000146425	6	159057837	2.23E-01	0	0	DYNLT1	0	NA
ENSG00000137878	15	57931668	2.23E-01	0	1	GCOM1	0	NA
ENSG00000178449	12	50513954	2.24E-01	0	0	COX14	0	NA
ENSG00000162383	1	53552944	2.25E-01	0	1	SLC1A7	0	NA
ENSG00000169660	17	80400410	2.25E-01	0	0	HEXD	0	NA
ENSG00000042088	14	90510963	2.25E-01	0	1	TDP1	0	NA
ENSG00000106018	7	158821111	2.26E-01	0	0	VIPR2	0	NA
ENSG00000155158	9	15172038	2.26E-01	0	0	TTC39B	0	NA
ENSG00000172296	20	13146889	2.26E-01	0	0	SPTLC3	0	NA
ENSG00000226950	4	53580073	2.26E-01	0	0	DANCR	0	NA
ENSG00000185838	22	19776032	0.227314	0	0	GNB1L	0	NA
ENSG00000143252	1	161334453	2.28E-01	0	0	SDHC	0	NA
ENSG00000106733	9	77676212	2.28E-01	0	0	NMRK1	0	NA
ENSG00000166575	11	87034375	0.228	0	1	TMEM135	0	NA
ENSG00000006025	17	45884888	2.28E-01	0	1	AC003665.1	0	NA
ENSG00000145868	5	147821785	2.29E-01	0	0	FBXO38	0	NA
ENSG00000136048	12	102317073	2.29E-01	0	1	DRAM1	0	NA
ENSG00000128915	15	60760451	0.22885	0	1	ICE2	0	NA
ENSG00000171763	15	45710789	2.30E-01	0	0	SPATA5L1	0	NA
ENSG00000132749	11	68506188	0.23017	0	0	TESMIN	0	NA
ENSG00000144161	2	112973776	0.231479	0	0	ZC3H8	0	NA
ENSG00000135845	1	172411109	2.32E-01	0	1	PIGC	0	NA
ENSG00000145476	4	187134418	2.33E-01	0	0	CYP4V2	0	NA
ENSG00000170633	12	121861380	2.33E-01	0	0	RNF34	0	NA
ENSG00000090686	1	22054538	2.33E-01	0	0	USP48	0	NA
ENSG00000116663	1	11733996	2.33E-01	0	1	FBXO6	0	NA
ENSG00000103056	16	68392577	2.33E-01	0	1	SMPD3	0	NA
ENSG00000152234	18	43664471	2.33E-01	0	NA	ATP5F1A	0	NA
ENSG00000149308	11	108031992	0.2338	0	0	NPAT	0	NA
ENSG00000100890	14	35743097	2.34E-01	0	0	KIAA0391	0	NA
ENSG00000116574	1	228882268	2.34E-01	0	0	RHOU	0	NA
ENSG00000112578	6	41900533	2.34E-01	0	0	BYSL	0	NA
ENSG00000109047	17	9801059	2.34E-01	0	0	RCVRN	0	NA
ENSG00000204070	20	43997518	2.34E-01	0	0	SYS1	0	NA
ENSG00000125885	20	5975038	2.34E-01	0	0	MCM8	0	NA
ENSG00000124275	5	7900965	2.34E-01	0	0	MTRR	0	NA
ENSG00000130348	6	107115076	2.35E-01	0	0	QRSL1	0	NA
ENSG00000168824	4	4420537	2.36E-01	0	1	NSG1	0	NA
ENSG00000122557	7	35672385	2.36E-01	0	1	HERPUD2	0	NA
ENSG00000151208	10	79550704	2.37E-01	0	0	DLG5	0	NA
ENSG00000280202	12	3720524	2.37E-01	0	NA	AC005831.1	0	NA
ENSG00000142065	19	36827511	0.2379	0	0	ZFP14	0	NA
ENSG00000035403	10	75878439	0.23969	0	1	VCL	0	NA
ENSG00000004777	19	36279642	2.40E-01	0	0	ARHGAP33	0	NA
ENSG00000139899	14	24895792	0.240308	0	0	CBLN3	0	NA
ENSG00000185808	21	38439574	2.41E-01	0	0	PIGP	0	NA
ENSG00000018280	2	219259886	0.2415	0	0	SLC11A1	0	NA
ENSG00000092020	14	35564270	2.42E-01	0	0	PPP2R3C	0	NA
ENSG00000196418	1	247320081	2.42E-01	0	0	ZNF124	0	NA
ENSG00000047579	6	15627580	2.42E-01	0	0	DTNBP1	0	NA
ENSG00000166501	16	24231287	2.42E-01	0	0	PRKCB	0	NA
ENSG00000167720	17	2228200	2.42E-01	0	0	SRR	0	NA
ENSG00000007545	16	1727492	2.43E-01	0	1	CRAMP1	0	NA
ENSG00000128487	17	20217774	2.43E-01	0	1	SPECC1	0	NA
ENSG00000130812	19	10204030	2.43E-01	0	1	ANGPTL6	0	NA
ENSG00000157985	2	237040024	0.243236	0	0	AGAP1	0	NA
ENSG00000100697	14	95607057	0.243553	0	0	DICER1	0	NA
ENSG00000146278	6	89794638	2.44E-01	0	0	PNRC1	0	NA
ENSG00000198121	9	113735784	2.44E-01	0	0	LPAR1	0	NA
ENSG00000145439	4	169909118	0.244197	0	0	CBR4	0	NA
ENSG00000110665	11	2317552	2.45E-01	0	0	C11orf21	0	NA
ENSG00000164008	1	43241094	2.46E-01	0	1	C1orf50	0	NA
ENSG00000160218	21	45479911	2.47E-01	0	NA	TRAPPC10	0	NA
ENSG00000198131	19	58774903	0.248094	0	0	ZNF544	0	NA
ENSG00000110090	11	68522226	0.2492	0	0	CPT1A	0	NA
ENSG00000168575	8	42274165	0.2495	0	0	SLC20A2	0	NA
ENSG00000091127	7	105097146	2.50E-01	0	0	PUS7	0	NA
ENSG00000071894	8	145618477	2.50E-01	0	0	CPSF1	0	NA
ENSG00000152128	2	135213864	2.51E-01	0	1	TMEM163	0	NA
ENSG00000141560	17	80685669	2.51E-01	0	1	FN3KRP	0	NA
ENSG00000107611	10	16866876	2.52E-01	0	NA	CUBN	0	NA
ENSG00000213123	3	196022908	2.52E-01	0	0	TCTEX1D2	0	NA
ENSG00000182986	19	53379771	0.252724	0	0	ZNF320	0	NA
ENSG00000204650	17	43715125	2.53E-01	0	NA	LINC02210	0	NA
ENSG00000214530	11	72466148	2.54E-01	0	0	STARD10	0	NA
ENSG00000101290	20	5171599	2.54E-01	0	0	CDS2	0	NA
ENSG00000174775	11	532309	2.55E-01	0	0	HRAS	0	NA
ENSG00000022976	14	102808517	0.255271	0	0	ZNF839	0	NA
ENSG00000075336	18	71825470	2.56E-01	0	1	TIMM21	0	NA
ENSG00000198862	21	30300830	0.2563	0	0	LTN1	0	NA
ENSG00000133056	1	204392032	2.57E-01	0	1	PIK3C2B	0	NA
ENSG00000133119	13	34405469	2.58E-01	0	NA	RFC3	0	NA
ENSG00000088448	13	111531278	0.2598	0	0	ANKRD10	0	NA
ENSG00000135314	6	73951305	2.60E-01	0	1	KHDC1	0	NA
ENSG00000146409	6	133090597	2.60E-01	0	0	SLC18B1	0	NA
ENSG00000143740	1	227968748	2.61E-01	0	0	SNAP47	0	NA
ENSG00000116514	1	33402432	2.61E-01	0	0	RNF19B	0	NA
ENSG00000068097	17	58120684	2.61E-01	0	0	HEATR6	0	NA
ENSG00000005156	17	33331902	2.61E-01	0	0	LIG3	0	NA
ENSG00000136147	13	50102892	2.61E-01	0	0	PHF11	0	NA
ENSG00000130414	2	240900338	2.62E-01	0	0	NDUFA10	0	NA
ENSG00000184840	5	177022820	2.63E-01	0	0	TMED9	0	NA
ENSG00000167258	17	37688243	2.63E-01	0	0	CDK12	0	NA
ENSG00000103995	15	49030589	2.63E-01	0	0	CEP152	0	NA
ENSG00000135905	2	225630134	2.64E-01	0	0	DOCK10	0	NA
ENSG00000143387	1	150768988	2.64E-01	0	0	CTSK	0	NA
ENSG00000198919	3	108413472	2.64E-01	0	1	DZIP3	0	NA
ENSG00000198265	17	65074379	2.64E-01	0	1	HELZ	0	NA
ENSG00000124209	20	56942190	2.64E-01	0	0	RAB22A	0	NA
ENSG00000039560	5	34832470	2.64E-01	0	0	RAI14	0	NA
ENSG00000011275	7	5659901	2.65E-01	0	0	RNF216	0	NA
ENSG00000125245	13	99907369	2.65E-01	0	0	GPR18	0	NA
ENSG00000107521	10	100189191	2.65E-01	0	0	HPS1	0	NA
ENSG00000041802	3	194361795	2.66E-01	0	1	LSG1	0	NA
ENSG00000095951	6	12164645	2.66E-01	0	0	HIVEP1	0	NA
ENSG00000170442	12	52702756	2.67E-01	0	1	KRT86	0	NA
ENSG00000080007	6	74125219	2.67E-01	0	NA	DDX43	0	NA
ENSG00000135052	9	88641474	2.67E-01	0	0	GOLM1	0	NA
ENSG00000182768	15	90815185	2.67E-01	0	0	NGRN	0	NA
ENSG00000101079	20	35280970	2.67E-01	0	NA	NDRG3	0	NA
ENSG00000165060	9	71688526	2.68E-01	0	0	FXN	0	NA
ENSG00000189350	2	29274903	2.69E-01	0	0	TOGARAM2	0	NA
ENSG00000163877	1	38002334	2.69E-01	0	0	SNIP1	0	NA
ENSG00000142867	1	85733605	2.69E-01	0	0	BCL10	0	NA
ENSG00000213533	3	52874136	2.69E-01	0	0	STIMATE	0	NA
ENSG00000126432	11	64088174	0.26986	0	0	PRDX5	0	NA
ENSG00000163273	2	232790211	0.26991	0	NA	NPPC	0	NA
ENSG00000281100	3	36864758	2.70E-01	0	NA	AC105749.1	0	NA
ENSG00000124780	6	39267001	2.70E-01	0	1	KCNK17	0	NA
ENSG00000025796	6	108191782	2.70E-01	0	NA	SEC63	0	NA
ENSG00000108474	17	16229347	2.70E-01	0	0	PIGL	0	NA
ENSG00000198860	1	184043020	2.71E-01	0	1	TSEN15	0	NA
ENSG00000132603	16	69376784	2.71E-01	0	0	NIP7	0	NA
ENSG00000176209	8	42407911	0.27194	0	1	SMIM19	0	NA
ENSG00000162600	1	58946753	2.72E-01	0	0	OMA1	0	NA
ENSG00000173917	17	46620339	2.72E-01	0	0	HOXB2	0	NA
ENSG00000170619	8	146075979	2.73E-01	0	0	COMMD5	0	NA
ENSG00000171033	8	79515320	2.73E-01	0	NA	PKIA	0	NA
ENSG00000131669	9	95883881	2.74E-01	0	0	NINJ1	0	NA
ENSG00000161999	16	731675	2.75E-01	0	0	JMJD8	0	NA
ENSG00000109929	11	121179144	2.75E-01	0	0	SC5D	0	NA
ENSG00000205581	21	40714546	0.2753	0	0	HMGN1	0	NA
ENSG00000184916	14	105608198	2.76E-01	0	NA	JAG2	0	NA
ENSG00000173559	2	192558680	2.76E-01	0	0	NABP1	0	NA
ENSG00000202111	5	140098513	2.77E-01	0	NA	VTRNA1-2	0	NA
ENSG00000163346	1	154916809	2.77E-01	0	NA	PBXIP1	0	NA
ENSG00000172551	12	55250615	2.78E-01	0	1	MUCL1	0	NA
ENSG00000174132	5	99871626	0.27798	0	0	FAM174A	0	NA
ENSG00000090266	7	140402713	2.78E-01	0	0	NDUFB2	0	NA
ENSG00000121895	4	38969215	2.78E-01	0	0	TMEM156	0	NA
ENSG00000100350	22	36884303	0.278411	0	0	FOXRED2	0	NA
ENSG00000143889	2	38795370	0.2788	0	1	HNRNPLL	0	NA
ENSG00000169087	3	122458893	2.79E-01	0	0	HSPBAP1	0	NA
ENSG00000204291	9	101832391	2.79E-01	0	1	COL15A1	0	NA
ENSG00000142188	21	34811552	2.80E-01	0	0	TMEM50B	0	NA
ENSG00000035687	1	244572018	2.80E-01	0	0	ADSS	0	NA
ENSG00000169902	7	65825064	2.80E-01	0	0	TPST1	0	NA
ENSG00000141002	16	89977633	2.80E-01	0	1	TCF25	0	NA
ENSG00000258839	16	89987309	2.80E-01	0	0	MC1R	0	NA
ENSG00000119977	10	97423452	2.81E-01	0	0	TCTN3	0	NA
ENSG00000115694	2	242434612	0.280775	0	1	STK25	0	NA
ENSG00000106603	7	43679047	2.81E-01	0	1	COA1	0	NA
ENSG00000213347	5	176734466	2.82E-01	0	NA	MXD3	0	NA
ENSG00000167394	16	31072258	2.82E-01	0	0	ZNF668	0	NA
ENSG00000124120	20	43122960	2.83E-01	0	0	TTPAL	0	NA
ENSG00000115155	2	26680121	2.83E-01	0	1	OTOF	0	NA
ENSG00000134809	11	57296017	0.2838	0	1	TIMM10	0	NA
ENSG00000079335	1	100985006	2.84E-01	0	0	CDC14A	0	NA
ENSG00000100994	20	25278301	2.84E-01	0	0	PYGB	0	NA
ENSG00000198089	22	32014163	0.284041	0	NA	SFI1	0	NA
ENSG00000183576	14	99879336	0.284899	0	0	SETD3	0	NA
ENSG00000110060	11	125763844	2.86E-01	0	1	PUS3	0	NA
ENSG00000138459	3	112302749	2.86E-01	0	0	SLC35A5	0	NA
ENSG00000167261	16	68021410	2.87E-01	0	0	DPEP2	0	NA
ENSG00000198885	2	96993768	2.87E-01	0	0	ITPRIPL1	0	NA
ENSG00000123219	5	64814343	2.87E-01	0	1	CENPK	0	NA
ENSG00000166479	18	66341554	2.88E-01	0	0	TMX3	0	NA
ENSG00000114021	3	100073615	2.89E-01	0	0	NIT2	0	NA
ENSG00000090263	7	140710220	2.89E-01	0	0	MRPS33	0	NA
ENSG00000132530	17	6678185	2.89E-01	0	0	XAF1	0	NA
ENSG00000178202	11	108343206	2.89E-01	0	0	KDELC2	0	NA
ENSG00000135778	1	233113938	2.90E-01	0	0	NTPCR	0	NA
ENSG00000105983	7	156475825	2.90E-01	0	1	LMBR1	0	NA
ENSG00000100299	22	51064070	2.90E-01	0	0	ARSA	0	NA
ENSG00000137752	11	104897017	0.29047	0	1	CASP1	0	NA
ENSG00000140153	14	102689763	0.2909	0	0	WDR20	0	NA
ENSG00000103510	16	31142528	2.91E-01	0	0	KAT8	0	NA
ENSG00000182224	17	7765276	2.91E-01	0	1	CYB5D1	0	NA
ENSG00000154262	17	67109408	2.91E-01	0	0	ABCA6	0	NA
ENSG00000134539	12	10466050	2.91E-01	0	1	KLRD1	0	NA
ENSG00000149311	11	108093769	2.92E-01	0	0	ATM	0	NA
ENSG00000163633	4	87808920	2.92E-01	0	NA	C4orf36	0	NA
ENSG00000066136	1	41236914	2.92E-01	0	NA	NFYC	0	NA
ENSG00000187796	9	139256413	2.92E-01	0	1	CARD9	0	NA
ENSG00000186153	16	78458898	2.92E-01	0	0	WWOX	0	NA
ENSG00000104325	8	91063942	2.93E-01	0	1	DECR1	0	NA
ENSG00000173706	3	124685096	2.93E-01	0	1	HEG1	0	NA
ENSG00000108551	17	17398007	2.93E-01	0	NA	RASD1	0	NA
ENSG00000138757	4	76569164	2.94E-01	0	0	G3BP2	0	NA
ENSG00000111581	12	69136173	2.94E-01	0	0	NUP107	0	NA
ENSG00000116679	1	185265824	2.94E-01	0	1	IVNS1ABP	0	NA
ENSG00000101265	20	4760747	2.94E-01	0	1	RASSF2	0	NA
ENSG00000066468	10	123298107	2.94E-01	0	NA	FGFR2	0	NA
ENSG00000254838	11	6734884	2.96E-01	0	NA	GVINP1	0	NA
ENSG00000125827	20	7962350	2.96E-01	0	1	TMX4	0	NA
ENSG00000113532	5	100143184	2.96E-01	0	0	ST8SIA4	0	NA
ENSG00000049247	1	7913504	2.97E-01	0	0	UTS2	0	NA
ENSG00000168672	8	127565311	0.297	0	0	FAM84B	0	NA
ENSG00000166046	12	106740376	2.98E-01	0	0	TCP11L2	0	NA
ENSG00000154889	18	11884113	0.2978	0	0	MPPE1	0	NA
ENSG00000104518	8	144645135	2.98E-01	0	0	GSDMD	0	NA
ENSG00000251247	19	37368432	2.98E-01	0	0	ZNF345	0	NA
ENSG00000132740	11	68707753	2.99E-01	0	0	IGHMBP2	0	NA
ENSG00000145348	4	106967644	2.99E-01	0	0	TBCK	0	NA
ENSG00000117533	1	171673274	2.99E-01	0	1	VAMP4	0	NA
ENSG00000168404	16	74705809	2.99E-01	0	0	MLKL	0	NA
ENSG00000167074	22	41795066	0.299505	0	0	TEF	0	NA
ENSG00000041353	18	52562548	3.00E-01	0	0	RAB27B	0	NA
ENSG00000198771	1	167675043	3.01E-01	0	0	RCSD1	0	NA
ENSG00000077238	16	27375892	3.01E-01	0	NA	IL4R	0	NA
ENSG00000126858	17	30552287	3.01E-01	0	0	RHOT1	0	NA
ENSG00000100503	14	51186819	3.01E-01	0	0	NIN	0	NA
ENSG00000117697	1	212911431	3.02E-01	0	0	NSL1	0	NA
ENSG00000114473	3	197616126	3.02E-01	0	0	IQCG	0	NA
ENSG00000145779	5	118734942	3.02E-01	0	0	TNFAIP8	0	NA
ENSG00000120645	12	280419	0.30257	0	0	IQSEC3	0	NA
