ID	CHR	P1	TWAS.P	cond.sig	unique	gene	twas.fdr.sig	novel
ENSG00000010072	1	231487705	1.70E-01	0	0	SPRTN	0	NA
ENSG00000145723	5	102421739	1.70E-01	0	0	GIN1	0	NA
ENSG00000198963	9	77302031	1.70E-01	0	0	RORB	0	NA
ENSG00000069345	16	46990432	1.70E-01	0	1	DNAJA2	0	NA
ENSG00000167261	16	68021410	1.70E-01	0	0	DPEP2	0	NA
ENSG00000064655	20	45816838	1.70E-01	0	0	EYA2	0	NA
ENSG00000135114	12	121458411	0.17039	0	1	OASL	0	NA
ENSG00000140092	14	92336446	0.1705	0	0	FBLN5	0	NA
ENSG00000073910	13	32527147	0.1709	0	0	FRY	0	NA
ENSG00000101331	20	30619798	1.71E-01	0	0	CCM2L	0	NA
ENSG00000103932	15	41809627	0.17101	0	0	RPAP1	0	NA
ENSG00000140391	15	77348148	0.1713	0	1	TSPAN3	0	NA
ENSG00000152291	2	85545438	1.72E-01	0	0	TGOLN2	0	NA
ENSG00000163902	3	128339150	1.72E-01	0	1	RPN1	0	NA
ENSG00000070081	11	17351811	1.72E-01	0	0	NUCB2	0	NA
ENSG00000108474	17	16229347	1.72E-01	0	0	PIGL	0	NA
ENSG00000102575	19	11685717	0.172402	0	0	ACP5	0	NA
ENSG00000127328	12	70209217	0.17248	0	0	RAB3IP	0	NA
ENSG00000196950	2	196602022	1.73E-01	0	0	SLC39A10	0	NA
ENSG00000133597	7	140394709	0.17316	0	0	ADCK2	0	NA
ENSG00000196724	19	58433264	0.173546	0	0	ZNF418	0	NA
ENSG00000119718	14	75475950	0.17387	0	0	EIF2B2	0	NA
ENSG00000182827	1	226332760	1.74E-01	0	0	ACBD3	0	NA
ENSG00000186501	1	27662755	1.74E-01	0	NA	TMEM222	0	NA
ENSG00000168899	2	85820178	1.74E-01	0	0	VAMP5	0	NA
ENSG00000100422	22	47080636	1.74E-01	0	0	CERK	0	NA
ENSG00000171033	8	79515320	0.1748	0	NA	PKIA	0	NA
ENSG00000197969	9	80036167	1.75E-01	0	1	VPS13A	0	NA
ENSG00000153113	5	96110111	1.76E-01	0	0	CAST	0	NA
ENSG00000112167	6	39071964	1.76E-01	0	0	SAYSD1	0	NA
ENSG00000173598	12	93799385	0.17678	0	NA	NUDT4	0	NA
ENSG00000172638	11	65633992	1.77E-01	0	0	EFEMP2	0	NA
ENSG00000169118	15	64648188	0.17726	0	0	CSNK1G1	0	NA
ENSG00000059145	16	1448557	1.78E-01	0	0	UNKL	0	NA
ENSG00000177409	7	92759563	0.17846	0	0	SAMD9L	0	NA
ENSG00000042980	8	24208761	0.1788	0	0	ADAM28	0	NA
ENSG00000124523	6	13612140	1.79E-01	0	0	SIRT5	0	NA
ENSG00000100116	22	38212629	1.79E-01	0	0	GCAT	0	NA
ENSG00000142396	19	58826700	0.179374	0	0	ERVK3-1	0	NA
ENSG00000007545	16	1727492	1.80E-01	0	1	CRAMP1	0	NA
ENSG00000136243	7	23240107	0.1808	0	0	NUPL2	0	NA
ENSG00000168803	15	43641207	0.18099	0	0	ADAL	0	NA
ENSG00000185917	21	37417894	0.1818	0	0	SETD4	0	NA
ENSG00000173209	2	61413752	1.82E-01	0	NA	AHSA2P	0	NA
ENSG00000196151	2	160092599	1.82E-01	0	0	WDSUB1	0	NA
ENSG00000184221	21	34444334	0.182	0	0	OLIG1	0	NA
ENSG00000121905	1	33360061	1.83E-01	0	NA	HPCA	0	NA
ENSG00000115956	2	68624369	1.83E-01	0	1	PLEK	0	NA
ENSG00000138463	3	122598431	1.83E-01	0	0	SLC49A4	0	NA
ENSG00000100243	22	43014911	1.83E-01	0	0	CYB5R3	0	NA
ENSG00000133872	8	29920853	0.1835	0	0	SARAF	0	NA
ENSG00000133985	14	71140919	0.18362	0	0	TTC9	0	NA
ENSG00000158869	1	161188671	1.84E-01	0	0	FCER1G	0	NA
ENSG00000261305	7	150039500	0.1842	0	1	AC005586.2	0	NA
ENSG00000013288	4	6623990	0.1844	0	0	MAN2B2	0	NA
ENSG00000175334	11	65769930	1.85E-01	0	0	BANF1	0	NA
ENSG00000125245	13	99907369	0.185	0	0	GPR18	0	NA
ENSG00000161381	17	37219943	1.85E-01	0	1	PLXDC1	0	NA
ENSG00000160410	19	41097051	0.185177	0	0	SHKBP1	0	NA
ENSG00000132334	10	129845838	1.86E-01	0	0	PTPRE	0	NA
ENSG00000111780	12	120894928	0.1864	0	0	AL021546.1	0	NA
ENSG00000165140	9	97365666	1.87E-01	0	0	FBP1	0	NA
ENSG00000124207	20	47712886	1.87E-01	0	0	CSE1L	0	NA
ENSG00000147471	8	37636879	0.187007	0	0	PLPBP	0	NA
ENSG00000114166	3	20195598	1.88E-01	0	1	KAT2B	0	NA
ENSG00000012048	17	41196410	1.88E-01	0	0	BRCA1	0	NA
ENSG00000141526	17	80197308	1.88E-01	0	1	SLC16A3	0	NA
ENSG00000181004	4	123665929	0.1887	0	NA	BBS12	0	NA
ENSG00000135763	1	229795341	1.89E-01	0	0	URB2	0	NA
ENSG00000118482	6	64424107	1.89E-01	0	1	PHF3	0	NA
ENSG00000167775	19	8367198	0.189144	0	1	CD320	0	NA
ENSG00000090266	7	140402713	0.1892	0	0	NDUFB2	0	NA
ENSG00000197217	8	23290559	0.189821	0	0	ENTPD4	0	NA
ENSG00000184599	1	113269658	1.90E-01	0	NA	FAM19A3	0	NA
ENSG00000188707	7	150029473	0.19039	0	1	ZBED6CL	0	NA
ENSG00000197050	19	37620370	0.190439	0	0	ZNF420	0	NA
ENSG00000198917	9	131584419	1.91E-01	0	0	SPOUT1	0	NA
ENSG00000107021	9	131572521	1.91E-01	0	1	TBC1D13	0	NA
ENSG00000196233	10	98718160	1.91E-01	0	1	LCOR	0	NA
ENSG00000167515	16	88927406	1.91E-01	0	0	TRAPPC2L	0	NA
ENSG00000145740	5	68423859	1.92E-01	0	NA	SLC30A5	0	NA
ENSG00000163576	3	19921124	1.93E-01	0	0	EFHB	0	NA
ENSG00000197622	1	151024008	1.94E-01	0	0	CDC42SE1	0	NA
ENSG00000143178	1	168283214	1.94E-01	0	0	TBX19	0	NA
ENSG00000243491	2	9897715	1.94E-01	0	NA	AC082651.3	0	NA
ENSG00000172995	3	35723339	1.94E-01	0	NA	ARPP21	0	NA
ENSG00000119608	14	75321935	0.19422	0	NA	PROX2	0	NA
ENSG00000151651	10	135076196	1.95E-01	0	NA	ADAM8	0	NA
ENSG00000147586	8	80831351	0.195373	0	NA	MRPS28	0	NA
ENSG00000154832	18	47808738	0.1957	0	NA	CXXC1	0	NA
ENSG00000143153	1	169101470	1.96E-01	0	1	ATP1B1	0	NA
ENSG00000150756	5	10226882	1.96E-01	0	0	ATPSCKMT	0	NA
ENSG00000106868	9	114803424	1.96E-01	0	0	SUSD1	0	NA
ENSG00000122729	9	32450621	1.96E-01	0	1	ACO1	0	NA
ENSG00000147872	9	19116195	1.96E-01	0	0	PLIN2	0	NA
ENSG00000173660	1	46769380	1.97E-01	0	0	UQCRH	0	NA
ENSG00000166199	11	43941495	1.97E-01	0	1	ALKBH3	0	NA
ENSG00000101474	20	24943888	1.97E-01	0	1	APMAP	0	NA
ENSG00000153317	8	131065080	0.1977	0	0	ASAP1	0	NA
ENSG00000024862	6	139114283	1.98E-01	0	NA	CCDC28A	0	NA
ENSG00000198792	22	38615662	1.98E-01	0	0	TMEM184B	0	NA
ENSG00000102760	13	42044702	0.1989	0	1	RGCC	0	NA
ENSG00000104490	8	102698798	0.199582	0	0	NCALD	0	NA
ENSG00000116285	1	8072104	2.00E-01	0	NA	ERRFI1	0	NA
ENSG00000172339	1	95492696	2.00E-01	0	NA	ALG14	0	NA
ENSG00000134198	1	115591240	2.00E-01	0	1	TSPAN2	0	NA
ENSG00000184261	2	47747953	2.00E-01	0	0	KCNK12	0	NA
ENSG00000158234	3	138329762	2.00E-01	0	0	FAIM	0	NA
ENSG00000118007	3	136056349	2.00E-01	0	0	STAG1	0	NA
ENSG00000187091	3	38049297	2.00E-01	0	0	PLCD1	0	NA
ENSG00000144455	3	4403018	2.01E-01	0	0	SUMF1	0	NA
ENSG00000081087	6	108363018	2.01E-01	0	0	OSTM1	0	NA
ENSG00000176749	17	30817793	2.01E-01	0	0	CDK5R1	0	NA
ENSG00000164853	7	1272654	0.20129	0	0	UNCX	0	NA
ENSG00000121749	12	72316902	0.2015	0	0	TBC1D15	0	NA
ENSG00000130193	8	143818224	0.201597	0	1	THEM6	0	NA
ENSG00000160218	21	45479911	0.2017	0	NA	TRAPPC10	0	NA
ENSG00000090054	9	94841790	2.02E-01	0	0	SPTLC1	0	NA
ENSG00000136874	9	102732362	2.02E-01	0	NA	STX17	0	NA
ENSG00000161036	7	102113426	0.20211	0	0	LRWD1	0	NA
ENSG00000205808	9	4664855	2.03E-01	0	0	PLPP6	0	NA
ENSG00000136381	15	78791194	0.20345	0	0	IREB2	0	NA
ENSG00000280202	12	3720524	0.20347	0	NA	AC005831.1	0	NA
ENSG00000170954	19	53611350	0.203839	0	0	ZNF415	0	NA
ENSG00000148719	10	74092764	2.05E-01	0	0	DNAJB12	0	NA
ENSG00000119917	10	91099960	2.05E-01	0	NA	IFIT3	0	NA
ENSG00000133422	22	31324120	2.05E-01	0	0	MORC2	0	NA
ENSG00000244509	22	39414611	2.05E-01	0	0	APOBEC3C	0	NA
ENSG00000142188	21	34811552	0.2053	0	0	TMEM50B	0	NA
ENSG00000185730	8	144379981	0.205894	0	0	ZNF696	0	NA
ENSG00000142765	1	27678016	2.06E-01	0	1	SYTL1	0	NA
ENSG00000240344	2	201735780	2.06E-01	0	0	PPIL3	0	NA
ENSG00000079950	6	132785133	2.06E-01	0	0	STX7	0	NA
ENSG00000167644	19	38795300	0.2066	0	0	C19orf33	0	NA
ENSG00000130695	1	26605125	2.07E-01	0	1	CEP85	0	NA
ENSG00000171055	2	36779556	2.07E-01	0	0	FEZ2	0	NA
ENSG00000198131	19	58774903	0.20735	0	0	ZNF544	0	NA
ENSG00000126790	14	59942588	0.2075	0	0	L3HYPDH	0	NA
ENSG00000117748	1	28218126	2.08E-01	0	0	RPA2	0	NA
ENSG00000103111	16	77233170	2.08E-01	0	0	MON1B	0	NA
ENSG00000131148	16	85812578	2.08E-01	0	0	EMC8	0	NA
ENSG00000099940	22	21243892	2.08E-01	0	0	SNAP29	0	NA
ENSG00000114738	3	50686608	2.09E-01	0	0	MAPKAPK3	0	NA
ENSG00000111725	12	120119208	0.20964	0	NA	PRKAB1	0	NA
ENSG00000133119	13	34405469	0.2098	0	NA	RFC3	0	NA
ENSG00000169062	13	115051777	0.2099	0	0	UPF3A	0	NA
ENSG00000149262	11	77590031	2.10E-01	0	0	INTS4	0	NA
ENSG00000128791	18	9401955	0.21	0	1	TWSG1	0	NA
ENSG00000111880	6	89320073	2.11E-01	0	NA	RNGTT	0	NA
ENSG00000178301	11	77320500	2.11E-01	0	1	AQP11	0	NA
ENSG00000100296	22	29907096	2.11E-01	0	0	THOC5	0	NA
ENSG00000119684	14	75483312	0.21108	0	0	MLH3	0	NA
ENSG00000037474	5	6599541	2.12E-01	0	0	NSUN2	0	NA
ENSG00000100997	20	25275567	2.12E-01	0	0	ABHD12	0	NA
ENSG00000126001	20	34099561	2.12E-01	0	1	CEP250	0	NA
ENSG00000110060	11	125763844	2.13E-01	0	1	PUS3	0	NA
ENSG00000108828	17	41166824	2.13E-01	0	NA	VAT1	0	NA
ENSG00000261371	17	62401025	2.13E-01	0	0	PECAM1	0	NA
ENSG00000167930	16	315780	2.14E-01	0	0	FAM234A	0	NA
ENSG00000100104	22	26887672	2.14E-01	0	0	SRRD	0	NA
ENSG00000181218	1	228645321	2.15E-01	0	NA	HIST3H2A	0	NA
ENSG00000205581	21	40714546	0.2154	0	0	HMGN1	0	NA
ENSG00000182224	17	7765276	2.16E-01	0	1	CYB5D1	0	NA
ENSG00000048405	7	127010643	0.2161	0	0	ZNF800	0	NA
ENSG00000164758	8	118543007	0.216276	0	0	MED30	0	NA
ENSG00000075303	7	87473070	0.21635	0	NA	SLC25A40	0	NA
ENSG00000123104	12	26490678	0.21761	0	NA	ITPR2	0	NA
ENSG00000161016	8	146017675	0.2177	0	0	RPL8	0	NA
ENSG00000105136	19	58005893	0.217919	0	0	ZNF419	0	NA
ENSG00000173889	3	169815022	2.18E-01	0	0	PHC3	0	NA
ENSG00000001561	6	46112964	2.18E-01	0	0	ENPP4	0	NA
ENSG00000112796	6	46128205	2.18E-01	0	0	ENPP5	0	NA
ENSG00000141428	18	33557529	0.2189	0	0	C18orf21	0	NA
ENSG00000168675	18	13652089	0.2189	0	0	LDLRAD4	0	NA
ENSG00000079263	2	231103633	2.19E-01	0	0	SP140	0	NA
ENSG00000113851	3	3192695	2.19E-01	0	0	CRBN	0	NA
ENSG00000113811	3	53925890	2.19E-01	0	NA	SELENOK	0	NA
ENSG00000005238	9	35104294	2.19E-01	0	1	FAM214B	0	NA
ENSG00000196715	7	65419558	0.21932	0	1	VKORC1L1	0	NA
ENSG00000111906	6	125597068	2.21E-01	0	0	HDDC2	0	NA
ENSG00000196152	9	130207477	2.21E-01	0	0	ZNF79	0	NA
ENSG00000187838	17	7293132	2.21E-01	0	0	PLSCR3	0	NA
ENSG00000166912	15	31231485	0.22125	0	1	MTMR10	0	NA
ENSG00000110906	12	109886625	0.2218	0	0	KCTD10	0	NA
ENSG00000107679	10	124193915	2.22E-01	0	1	PLEKHA1	0	NA
ENSG00000159199	17	46970206	2.22E-01	0	0	ATP5MC1	0	NA
ENSG00000110931	12	121682979	0.22282	0	0	CAMKK2	0	NA
ENSG00000085491	1	108681745	2.23E-01	0	0	SLC25A24	0	NA
ENSG00000116906	1	231411188	2.23E-01	0	0	GNPAT	0	NA
ENSG00000198954	10	70776232	2.23E-01	0	NA	KIF1BP	0	NA
ENSG00000180917	16	71316924	2.23E-01	0	1	CMTR2	0	NA
ENSG00000184517	16	75205826	2.23E-01	0	0	ZFP1	0	NA
ENSG00000103056	16	68392577	2.23E-01	0	1	SMPD3	0	NA
ENSG00000278845	17	36478897	2.23E-01	0	NA	MRPL45	0	NA
ENSG00000198431	12	104743619	0.225	0	1	TXNRD1	0	NA
ENSG00000155307	21	15858320	0.225	0	1	SAMSN1	0	NA
ENSG00000163421	3	71821153	2.26E-01	0	0	PROK2	0	NA
ENSG00000154016	17	18925345	2.26E-01	0	NA	GRAP	0	NA
ENSG00000119725	14	74398448	0.2265	0	0	ZNF410	0	NA
ENSG00000140443	15	99507108	0.2266	0	0	IGF1R	0	NA
ENSG00000141698	17	39981600	2.27E-01	0	0	NT5C3B	0	NA
ENSG00000160961	19	14831217	0.227599	0	0	ZNF333	0	NA
ENSG00000163596	2	203642412	2.28E-01	0	1	ICA1L	0	NA
ENSG00000254531	4	102269948	0.228	0	0	AP001816.1	0	NA
ENSG00000184990	14	105222093	0.2289	0	0	SIVA1	0	NA
ENSG00000145730	5	102365134	2.29E-01	0	1	PAM	0	NA
ENSG00000137168	6	36823117	2.30E-01	0	0	PPIL1	0	NA
ENSG00000197119	14	100757800	0.2306	0	0	SLC25A29	0	NA
ENSG00000198060	10	94113241	2.31E-01	0	0	Mar-05	0	NA
ENSG00000119969	10	96361628	2.31E-01	0	0	HELLS	0	NA
ENSG00000177106	11	706219	2.31E-01	0	NA	EPS8L2	0	NA
ENSG00000164902	5	125960458	2.32E-01	0	0	PHAX	0	NA
ENSG00000143167	1	167022394	2.33E-01	0	1	GPA33	0	NA
ENSG00000114861	3	71247078	2.33E-01	0	NA	FOXP1	0	NA
ENSG00000141540	17	72257830	2.33E-01	0	1	TTYH2	0	NA
ENSG00000167747	19	51300967	0.2339	0	0	C19orf48	0	NA
ENSG00000089876	10	127525198	2.34E-01	0	0	DHX32	0	NA
ENSG00000138303	10	73856409	2.34E-01	0	0	ASCC1	0	NA
ENSG00000161265	19	36233500	0.234591	0	0	U2AF1L4	0	NA
ENSG00000138796	4	108956065	0.235	0	0	HADH	0	NA
ENSG00000158882	1	161200088	2.36E-01	0	1	TOMM40L	0	NA
ENSG00000173540	3	49759063	2.36E-01	0	0	GMPPB	0	NA
ENSG00000165650	10	119042651	2.36E-01	0	0	PDZD8	0	NA
ENSG00000150867	10	22824340	2.36E-01	0	1	PIP4K2A	0	NA
ENSG00000099284	10	71871803	2.36E-01	0	NA	H2AFY2	0	NA
ENSG00000174080	11	66331199	2.36E-01	0	0	CTSF	0	NA
ENSG00000131626	11	70224311	2.36E-01	0	0	PPFIA1	0	NA
ENSG00000234327	17	5017559	2.36E-01	0	0	AC012146.1	0	NA
ENSG00000128604	7	128589570	0.23621	0	0	IRF5	0	NA
ENSG00000099326	19	59073370	0.2367	0	0	MZF1	0	NA
ENSG00000188321	19	9454332	0.236889	0	0	ZNF559	0	NA
ENSG00000096092	6	52546654	2.37E-01	0	1	TMEM14A	0	NA
ENSG00000167740	17	4060604	2.37E-01	0	0	CYB5D2	0	NA
ENSG00000150527	14	39820490	0.23775	0	0	MIA2	0	NA
ENSG00000196428	3	150177447	2.38E-01	0	0	TSC22D2	0	NA
ENSG00000096872	9	27062741	2.38E-01	0	0	IFT74	0	NA
ENSG00000075239	11	108017997	2.38E-01	0	0	ACAT1	0	NA
ENSG00000198522	2	27873452	2.39E-01	0	0	GPN1	0	NA
ENSG00000102189	12	93169805	0.2391	0	NA	EEA1	0	NA
ENSG00000092621	1	120286741	2.41E-01	0	0	PHGDH	0	NA
ENSG00000018699	2	33045943	2.41E-01	0	0	TTC27	0	NA
ENSG00000156711	6	36107608	2.41E-01	0	0	MAPK13	0	NA
ENSG00000026508	11	35253779	2.41E-01	0	NA	CD44	0	NA
ENSG00000141194	17	56234878	2.41E-01	0	0	OR4D1	0	NA
ENSG00000273045	2	99767202	2.42E-01	0	0	C2orf15	0	NA
ENSG00000205544	17	7306386	2.42E-01	0	0	TMEM256	0	NA
ENSG00000139714	12	122090676	0.24209	0	0	MORN3	0	NA
ENSG00000139055	12	15067072	0.2423	0	0	ERP27	0	NA
ENSG00000179886	8	144682335	0.242526	0	0	TIGD5	0	NA
ENSG00000101752	18	19450305	0.2428	0	0	MIB1	0	NA
ENSG00000177082	15	85186214	0.24369	0	0	WDR73	0	NA
ENSG00000164053	3	48506915	2.45E-01	0	0	ATRIP	0	NA
ENSG00000165806	10	115490127	2.45E-01	0	0	CASP7	0	NA
ENSG00000124920	11	61555720	2.45E-01	0	1	MYRF	0	NA
ENSG00000162076	16	2949107	2.45E-01	0	0	FLYWCH2	0	NA
ENSG00000100644	14	62207803	0.24555	0	1	HIF1A	0	NA
ENSG00000166340	11	6634195	2.46E-01	0	0	TPP1	0	NA
ENSG00000013364	16	29859097	2.46E-01	0	0	MVP	0	NA
ENSG00000171246	17	78440759	2.46E-01	0	NA	NPTX1	0	NA
ENSG00000100028	22	24968253	2.46E-01	0	0	SNRPD3	0	NA
ENSG00000096996	19	18181424	0.2467	0	0	IL12RB1	0	NA
ENSG00000109339	4	86937961	0.2469	0	NA	MAPK10	0	NA
ENSG00000133794	11	13408236	2.47E-01	0	0	ARNTL	0	NA
ENSG00000130684	20	25655024	2.47E-01	0	0	ZNF337	0	NA
ENSG00000133056	1	204392032	2.48E-01	0	1	PIK3C2B	0	NA
ENSG00000113593	5	64878980	2.48E-01	0	0	PPWD1	0	NA
ENSG00000112096	6	160103622	2.48E-01	0	0	SOD2	0	NA
ENSG00000089693	12	6857440	0.24869	0	0	MLF2	0	NA
ENSG00000213930	9	34650394	2.49E-01	0	0	GALT	0	NA
ENSG00000137070	9	34661778	2.49E-01	0	0	IL11RA	0	NA
ENSG00000142444	19	11040560	0.249253	0	0	TIMM29	0	NA
ENSG00000102753	13	50273886	0.2493	0	0	KPNA3	0	NA
ENSG00000146574	7	6854396	0.24949	0	0	CCZ1B	0	NA
ENSG00000064726	15	83685781	0.24955	0	NA	BTBD1	0	NA
ENSG00000090432	1	20826009	2.50E-01	0	0	MUL1	0	NA
ENSG00000152684	5	52097614	2.50E-01	0	0	PELO	0	NA
ENSG00000257949	17	73996344	2.50E-01	0	0	TEN1	0	NA
ENSG00000205670	21	35774717	0.2505	0	NA	SMIM11A	0	NA
ENSG00000115155	2	26680121	2.51E-01	0	1	OTOF	0	NA
ENSG00000154079	6	71298362	2.51E-01	0	0	SDHAF4	0	NA
ENSG00000204397	11	104912164	2.51E-01	0	0	CARD16	0	NA
ENSG00000106560	7	150390426	0.25137	0	1	GIMAP2	0	NA
ENSG00000185559	14	101201069	0.25164	0	NA	DLK1	0	NA
ENSG00000131400	19	50861997	0.25166	0	0	NAPSA	0	NA
ENSG00000171603	1	9789250	2.52E-01	0	0	CLSTN1	0	NA
ENSG00000114124	3	141535826	2.52E-01	0	NA	GRK7	0	NA
ENSG00000137135	9	35661561	2.52E-01	0	NA	ARHGEF39	0	NA
ENSG00000129158	11	17809835	2.52E-01	0	0	SERGEF	0	NA
ENSG00000241852	8	22461341	0.252245	0	0	C8orf58	0	NA
ENSG00000140153	14	102689763	0.2528	0	0	WDR20	0	NA
ENSG00000091140	7	107559739	0.2529	0	1	DLD	0	NA
ENSG00000134769	18	32409215	0.253	0	NA	DTNA	0	NA
ENSG00000100450	14	25075772	0.25319	0	1	GZMH	0	NA
ENSG00000135040	9	88633245	2.54E-01	0	0	NAA35	0	NA
ENSG00000107263	9	134452268	2.54E-01	0	1	RAPGEF1	0	NA
ENSG00000198081	18	5290084	0.2541	0	0	ZBTB14	0	NA
ENSG00000174456	12	110479317	0.2547	0	0	C12orf76	0	NA
ENSG00000256060	19	57875047	0.254711	0	0	TRAPPC2B	0	NA
ENSG00000101782	18	21061331	0.2548	0	1	RIOK3	0	NA
ENSG00000011523	2	65309679	2.55E-01	0	1	CEP68	0	NA
ENSG00000186153	16	78458898	2.55E-01	0	0	WWOX	0	NA
ENSG00000259075	12	89915491	0.25528	0	0	POC1B-GALNT4	0	NA
ENSG00000086015	1	46501656	2.56E-01	0	1	MAST2	0	NA
ENSG00000113552	5	141380410	2.57E-01	0	1	GNPDA1	0	NA
ENSG00000163633	4	87808920	0.2576	0	NA	C4orf36	0	NA
ENSG00000135297	6	74210306	2.58E-01	0	0	MTO1	0	NA
ENSG00000095015	5	56191722	2.59E-01	0	NA	MAP3K1	0	NA
ENSG00000065613	10	105786768	2.59E-01	0	0	SLK	0	NA
ENSG00000143224	1	161140828	2.60E-01	0	1	PPOX	0	NA
ENSG00000106018	7	158821111	0.26	0	0	VIPR2	0	NA
ENSG00000053770	14	57755867	0.26018	0	NA	AP5M1	0	NA
ENSG00000244617	2	70187423	2.61E-01	0	0	ASPRV1	0	NA
ENSG00000091127	7	105097146	0.2615	0	0	PUS7	0	NA
ENSG00000131378	3	16357414	2.62E-01	0	0	RFTN1	0	NA
ENSG00000178425	6	116566289	2.62E-01	0	0	NT5DC1	0	NA
ENSG00000071967	2	172414260	2.63E-01	0	1	CYBRD1	0	NA
ENSG00000176945	3	195460172	2.63E-01	0	0	MUC20	0	NA
ENSG00000198865	5	42802237	2.63E-01	0	0	CCDC152	0	NA
ENSG00000040199	16	71679452	2.64E-01	0	NA	PHLPP2	0	NA
ENSG00000104863	19	49619709	0.264016	0	0	LIN7B	0	NA
ENSG00000130303	19	17513752	0.264606	0	0	BST2	0	NA
ENSG00000141556	17	80900795	2.65E-01	0	0	TBCD	0	NA
ENSG00000197586	20	25206924	2.65E-01	0	1	ENTPD6	0	NA
ENSG00000132664	20	18465153	2.65E-01	0	NA	POLR3F	0	NA
ENSG00000107611	10	16866876	2.66E-01	0	NA	CUBN	0	NA
ENSG00000160593	11	118064949	2.66E-01	0	0	JAML	0	NA
ENSG00000145349	4	114378551	0.2661	0	0	CAMK2D	0	NA
ENSG00000157538	21	38596098	0.2665	0	1	VPS26C	0	NA
ENSG00000130775	1	28212818	2.67E-01	0	0	THEMIS2	0	NA
ENSG00000135541	6	135605282	2.67E-01	0	0	AHI1	0	NA
ENSG00000102981	16	67696578	2.67E-01	0	NA	PARD6A	0	NA
ENSG00000105854	7	95034684	0.26705	0	0	PON2	0	NA
ENSG00000006432	14	71195410	0.26759	0	1	MAP3K9	0	NA
ENSG00000120519	4	147176306	0.2676	0	0	SLC10A7	0	NA
ENSG00000162437	1	65298673	2.68E-01	0	NA	RAVER2	0	NA
ENSG00000131669	9	95883881	2.68E-01	0	0	NINJ1	0	NA
ENSG00000117713	1	27108248	2.69E-01	0	0	ARID1A	0	NA
ENSG00000160124	3	122078732	2.69E-01	0	0	CCDC58	0	NA
ENSG00000064201	11	2339119	2.69E-01	0	1	TSPAN32	0	NA
ENSG00000172375	11	118987466	2.69E-01	0	0	C2CD2L	0	NA
ENSG00000184719	10	90044870	2.70E-01	0	0	RNLS	0	NA
ENSG00000141076	16	69202757	2.70E-01	0	0	UTP4	0	NA
ENSG00000141252	17	560284	2.70E-01	0	NA	VPS53	0	NA
ENSG00000137513	11	78147486	2.71E-01	0	0	NARS2	0	NA
ENSG00000179698	8	145171227	0.271527	0	0	WDR97	0	NA
ENSG00000163564	1	158914762	2.72E-01	0	0	PYHIN1	0	NA
ENSG00000189292	2	280085	2.72E-01	0	1	ALKAL2	0	NA
ENSG00000154319	8	11279110	0.272	0	1	FAM167A	0	NA
ENSG00000088833	20	1422897	2.72E-01	0	0	NSFL1C	0	NA
ENSG00000249624	21	34669388	0.2726	0	0	AP000295.1	0	NA
ENSG00000165929	14	92246783	0.27297	0	1	TC2N	0	NA
ENSG00000266472	1	150266613	2.73E-01	0	0	MRPS21	0	NA
ENSG00000213115	2	189092799	2.73E-01	0	NA	AC104131.1	0	NA
ENSG00000109814	4	39500449	0.2742	0	0	UGDH	0	NA
ENSG00000178982	19	39125633	0.274256	0	0	EIF3K	0	NA
ENSG00000005175	12	48062755	0.27443	0	0	RPAP3	0	NA
ENSG00000129315	12	49082838	0.27453	0	0	CCNT1	0	NA
ENSG00000135045	9	77562037	2.75E-01	0	NA	C9orf40	0	NA
ENSG00000173706	3	124685096	2.76E-01	0	1	HEG1	0	NA
ENSG00000064012	2	202141628	2.77E-01	0	1	CASP8	0	NA
ENSG00000181104	5	76030463	2.77E-01	0	1	F2R	0	NA
ENSG00000111885	6	119499512	2.77E-01	0	1	MAN1A1	0	NA
ENSG00000174837	19	6940122	0.2777	0	1	ADGRE1	0	NA
ENSG00000143924	2	42559331	2.78E-01	0	0	EML4	0	NA
ENSG00000124780	6	39267001	2.78E-01	0	1	KCNK17	0	NA
ENSG00000020922	11	94179002	2.78E-01	0	0	MRE11	0	NA
ENSG00000166401	18	61652427	0.278	0	0	SERPINB8	0	NA
ENSG00000132323	2	239079122	2.79E-01	0	1	ILKAP	0	NA
ENSG00000023228	2	206988240	2.79E-01	0	1	NDUFS1	0	NA
ENSG00000084764	2	27249915	2.79E-01	0	NA	MAPRE3	0	NA
ENSG00000177383	3	184428727	2.80E-01	0	0	MAGEF1	0	NA
ENSG00000135537	6	108843951	2.80E-01	0	NA	AFG1L	0	NA
ENSG00000017797	18	9537980	0.2804	0	0	RALBP1	0	NA
ENSG00000197860	5	64963457	2.81E-01	0	0	SGTB	0	NA
ENSG00000140299	15	59955387	0.2824	0	1	BNIP2	0	NA
ENSG00000136147	13	50102892	0.2825	0	0	PHF11	0	NA
ENSG00000143753	1	224381056	2.83E-01	0	1	DEGS1	0	NA
ENSG00000246082	3	131083043	2.83E-01	0	NA	NUDT16P1	0	NA
ENSG00000175471	5	94046547	2.83E-01	0	0	MCTP1	0	NA
ENSG00000198417	16	56693077	2.83E-01	0	0	MT1F	0	NA
ENSG00000154889	18	11884113	0.2835	0	0	MPPE1	0	NA
ENSG00000166821	15	90226436	0.2837	0	1	PEX11A	0	NA
ENSG00000163273	2	232790211	2.84E-01	0	NA	NPPC	0	NA
